LXCat, www.lxcat.net
Generated on 15 Oct 2025. All rights reserved.

RECOMMENDED REFERENCE FORMAT
- Hayashi database, www.lxcat.net, retrieved on October 15, 2025.

CROSS SECTION DATA FORMAT
In downloaded files, each collision process is defined by a block consisting of
1st line
Keyword in capitals indicating the type of the collision. Possible collision types are elastic, effective, excitation,
ionization, or attachment (capital letters required, key words are case sensitive), where "elastic" is used to denote
the elastic momentum transfer cross section and where "effective" denotes the total momentum transfer cross section (sum
of elastic momentum transfer and total inelastic cross sections).  The latter is useful for solving the Boltzmann
equation in the 2-term approximation.
2nd line
Name of the target particle species. This name is a character string, freely chosen by the user, e.g. "Ar". Optionally
for excitation processes, the name of the corresponding excited state can be specified on the same line, separated from
the first name either by arrow "->" (dash + greater than) or by double-head arrow "<->" (less than + dash +
greater than), e.g. "Ar -> Ar*" and "Ar <-> Ar*", respectively. In the later case BOLSIG+ will automatically
define the inverse superelastic process, constructing the superelastic cross-section by detailed balancing, and
considering the indicated excited state as the target. In this case, the ratio of statistical weights must be input in
the 3rd line (see below).
3rd line
For elastic and effective collisions, the ratio of the electron mass to the target particle mass. For excitation or
ionization collisions, the electron energy loss (nominally the threshold energy) in eV. For attachment, the 3rd line is
missing. In case of an excitation process where an excited state has been indicated on the 2nd line using double-head
arrow "<->", the 3rd line must specify also ratio of the statistical weights of the final state to the initial state
as the second parameter in 3rd line this is needed by BOLSIG+ to calculate the de-excitation cross-section. The
statistical weight ratio, if given, will also be used by the automatic superelastics option in BOLSIG+. If this ratio is
not provided then BOLSIG+ will assume it unity.
from 4th line (optionally)
User comments and reference information, maximum 100 lines. The only constraint on format is that these comment lines
must not start with a number.
Finally
Table of the cross section as a function of energy. The table starts and ends by a line of dashes "------" (at least 5),
and has otherwise two numbers per line: the energy in eV and the cross section in m2.

xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
DATABASE:         Hayashi database
PERMLINK:         www.lxcat.net/Hayashi
DESCRIPTION:      These data sets were derived by comparing calculated swarm parameters, using as input the cross
                  sections sets in this database, with measurements.
CONTACT:          leanne.pitchford@@laplace.univ-tlse.fr
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx

************************************************************************************************************************

COMMENT: !! ATTENTION !! Cross sections for excitation of rotational levels (very important in H20) are not included in this
         cross section dataset.
         M. Hayashi, quotElectron collision cross sections for molecules determined from beam and swarm data,quot in
         quotSwarm Studies and Inelastic Electron-Molecule Collisions,quot eds. L.C. Pitchford, B.V. McKoy, A. Chutjian, and
         S. Trajmar, (Springer-Verlag, New York, 1987).
         Digitized by S Chowdhury, LAPLACE, Univ. Paul Sabatier, France.

********************************************************** H2O **********************************************************

ELASTIC
H2O
 3.043000e-5
SPECIES: e / H2O
PROCESS: E + H2O -> E + H2O, Elastic
PARAM.:  m/M = 0.00003043
UPDATED: 2018-08-31 12:35:47
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 0.000000e+0	8.532720e-18
 3.058000e-2	8.532720e-18
 3.404000e-2	7.608810e-18
 3.748000e-2	6.804920e-18
 4.274000e-2	5.997190e-18
 4.757000e-2	5.363570e-18
 5.170000e-2	4.796890e-18
 5.618000e-2	4.290080e-18
 6.322000e-2	3.825560e-18
 7.209000e-2	3.264240e-18
 8.420000e-2	2.868350e-18
 9.476000e-2	2.447480e-18
 1.106800e-1	2.051870e-18
 1.278700e-1	1.776710e-18
 1.439100e-1	1.538460e-18
 1.640900e-1	1.312720e-18
 1.826600e-1	1.191400e-18
 2.133500e-1	1.016590e-18
 2.427400e-1	8.648840e-19
 2.737700e-1	7.872640e-19
 3.156100e-1	6.484760e-19
 3.429600e-1	5.799620e-19
 4.249600e-1	4.721370e-19
 5.018200e-1	3.832310e-19
 6.004200e-1	3.065300e-19
 7.090200e-1	2.444600e-19
 8.372500e-1	1.926810e-19
 9.673000e-1	1.563980e-19
 1.102960e+0	1.292060e-19
 1.285470e+0	1.048750e-19
 1.449820e+0	9.242700e-20
 1.613860e+0	8.241920e-20
 1.840210e+0	7.371140e-20
 2.098310e+0	6.709610e-20
 2.418920e+0	6.179660e-20
 2.788520e+0	6.000720e-20
 3.257060e+0	6.089530e-20
 3.846160e+0	6.382670e-20
 4.385600e+0	6.709610e-20
 4.881810e+0	7.136690e-20
 5.434160e+0	7.502250e-20
 6.115520e+0	8.003260e-20
 6.973250e+0	8.512680e-20
 7.864790e+0	9.081170e-20
 9.166190e+0	9.242700e-20
 1.020329e+1	9.379500e-20
 1.178805e+1	9.242700e-20
 1.392016e+1	8.948720e-20
 1.625909e+1	8.388520e-20
 1.853950e+1	8.121720e-20
 2.137223e+1	7.502250e-20
 2.523783e+1	6.382670e-20
 3.238585e+1	5.196030e-20
 3.917489e+1	4.280010e-20
 4.854121e+1	3.209080e-20
 5.949264e+1	2.485160e-20
 7.025308e+1	1.958780e-20
 8.098736e+1	1.490400e-20
 9.234619e+1	1.209750e-20
 1.092877e+2	9.848360e-21
 1.216529e+2	8.527700e-21
 1.487734e+2	6.820930e-21
 1.674275e+2	5.803030e-21
 1.909099e+2	5.024850e-21
 2.259335e+2	4.212630e-21
 2.667981e+2	3.480190e-21
 3.185188e+2	2.824850e-21
 3.720378e+2	2.292910e-21
 4.196031e+2	1.985440e-21
 4.722155e+2	1.694120e-21
 5.443674e+2	1.375110e-21
 6.059593e+2	1.152830e-21
 6.513200e+2	1.015990e-21
 7.171263e+2	9.086510e-22
 7.878561e+2	7.617760e-22
 8.674574e+2	6.596230e-22
 9.530142e+2	5.796210e-22
 1.024355e+3	5.276030e-22
-----------------------------
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
