BOLSIG+ version: 07/2024
Collision input data:
--------------------------------------------------
CO2                                                             
C:\Users\pierr\Documents\GitHub\pyresiflex\src\pyresiflex\data\cross_sections\Bolsig\concat_xsections.dat
--------------------------------------------------
CO                                                              
C:\Users\pierr\Documents\GitHub\pyresiflex\src\pyresiflex\data\cross_sections\Bolsig\concat_xsections.dat
--------------------------------------------------
H2O                                                             
C:\Users\pierr\Documents\GitHub\pyresiflex\src\pyresiflex\data\cross_sections\Bolsig\concat_xsections.dat
--------------------------------------------------
N2                                                              
C:\Users\pierr\Documents\GitHub\pyresiflex\src\pyresiflex\data\cross_sections\Bolsig\concat_xsections.dat
--------------------------------------------------
O2                                                              
C:\Users\pierr\Documents\GitHub\pyresiflex\src\pyresiflex\data\cross_sections\Bolsig\concat_xsections.dat
 
 
 
E/N (Td)	Energy mobility *N (1/m/V/s)
1.00000	0.149071E+25
2.18787	0.149457E+25
5.75149	0.152821E+25
11.6908	0.156216E+25
20.0059	0.151368E+25
30.6968	0.144828E+25
43.7634	0.139384E+25
59.2057	0.134639E+25
77.0238	0.130275E+25
97.2176	0.126164E+25
119.787	0.122231E+25
144.732	0.118461E+25
172.054	0.114862E+25
201.750	0.111448E+25
233.823	0.108277E+25
268.271	0.105337E+25
305.095	0.102617E+25
344.295	0.100148E+25
385.870	0.978371E+24
429.822	0.957099E+24
476.149	0.937402E+24
524.851	0.918916E+24
575.930	0.901529E+24
629.384	0.885030E+24
685.214	0.869666E+24
743.420	0.855047E+24
804.001	0.841244E+24
866.958	0.828178E+24
932.291	0.815790E+24
1000.00	0.804078E+24
 
 
E/N (Td)	Energy diffusion coef. *N (1/m/s)
1.00000	0.259081E+24
2.18787	0.267097E+24
5.75149	0.334684E+24
11.6908	0.535980E+24
20.0059	0.776994E+24
30.6968	0.127580E+25
43.7634	0.203408E+25
59.2057	0.255283E+25
77.0238	0.286852E+25
97.2176	0.309209E+25
119.787	0.327446E+25
144.732	0.343891E+25
172.054	0.359881E+25
201.750	0.376164E+25
233.823	0.393474E+25
268.271	0.412188E+25
305.095	0.432490E+25
344.295	0.454756E+25
385.870	0.478475E+25
429.822	0.503886E+25
476.149	0.530811E+25
524.851	0.558889E+25
575.930	0.588076E+25
629.384	0.618146E+25
685.214	0.649382E+25
743.420	0.681395E+25
804.001	0.714371E+25
866.958	0.748310E+25
932.291	0.783234E+25
1000.00	0.819317E+25
 
 
E/N (Td)	Total collision freq. /N (m3/s)
1.00000	0.284268E-12
2.18787	0.283141E-12
5.75149	0.274984E-12
11.6908	0.250817E-12
20.0059	0.220608E-12
30.6968	0.204423E-12
43.7634	0.200285E-12
59.2057	0.200826E-12
77.0238	0.202593E-12
97.2176	0.204785E-12
119.787	0.207285E-12
144.732	0.210093E-12
172.054	0.213240E-12
201.750	0.216699E-12
233.823	0.220457E-12
268.271	0.224487E-12
305.095	0.228734E-12
344.295	0.233163E-12
385.870	0.237698E-12
429.822	0.242313E-12
476.149	0.246965E-12
524.851	0.251609E-12
575.930	0.256230E-12
629.384	0.260799E-12
685.214	0.265309E-12
743.420	0.269739E-12
804.001	0.274079E-12
866.958	0.278325E-12
932.291	0.282479E-12
1000.00	0.286537E-12
 
 
E/N (Td)	Momentum frequency /N (m3/s)
1.00000	0.216880E-12
2.18787	0.216317E-12
5.75149	0.211490E-12
11.6908	0.201116E-12
20.0059	0.196297E-12
30.6968	0.199685E-12
43.7634	0.204543E-12
59.2057	0.209249E-12
77.0238	0.214377E-12
97.2176	0.219780E-12
119.787	0.225444E-12
144.732	0.231302E-12
172.054	0.237388E-12
201.750	0.243548E-12
233.823	0.249826E-12
268.271	0.256101E-12
305.095	0.262419E-12
344.295	0.268597E-12
385.870	0.274883E-12
429.822	0.281058E-12
476.149	0.287158E-12
524.851	0.293261E-12
575.930	0.299280E-12
629.384	0.305296E-12
685.214	0.311160E-12
743.420	0.317001E-12
804.001	0.322789E-12
866.958	0.328511E-12
932.291	0.334139E-12
1000.00	0.339694E-12
 
 
E/N (Td)	Total ionization freq. /N (m3/s)
1.00000	0.00000
2.18787	0.00000
5.75149	0.00000
11.6908	0.00000
20.0059	0.121392E-26
30.6968	0.723093E-23
43.7634	0.119524E-20
59.2057	0.285687E-19
77.0238	0.252062E-18
97.2176	0.128781E-17
119.787	0.468851E-17
144.732	0.135171E-16
172.054	0.328947E-16
201.750	0.701547E-16
233.823	0.134932E-15
268.271	0.238411E-15
305.095	0.392631E-15
344.295	0.609853E-15
385.870	0.900390E-15
429.822	0.127392E-14
476.149	0.173803E-14
524.851	0.229790E-14
575.930	0.295756E-14
629.384	0.371848E-14
685.214	0.458367E-14
743.420	0.555132E-14
804.001	0.662097E-14
866.958	0.779067E-14
932.291	0.905907E-14
1000.00	0.104233E-13
 
 
E/N (Td)	Total attachment freq. /N (m3/s)
1.00000	0.245045E-21
2.18787	0.247000E-21
5.75149	0.262477E-21
11.6908	0.389099E-21
20.0059	0.321454E-19
30.6968	0.952405E-18
43.7634	0.482240E-17
59.2057	0.100196E-16
77.0238	0.143026E-16
97.2176	0.174258E-16
119.787	0.196583E-16
144.732	0.212412E-16
172.054	0.223444E-16
201.750	0.230448E-16
233.823	0.234254E-16
268.271	0.235519E-16
305.095	0.234702E-16
344.295	0.232279E-16
385.870	0.228500E-16
429.822	0.223748E-16
476.149	0.218253E-16
524.851	0.212199E-16
575.930	0.205788E-16
629.384	0.199186E-16
685.214	0.192436E-16
743.420	0.185654E-16
804.001	0.178937E-16
866.958	0.172328E-16
932.291	0.165867E-16
1000.00	0.159602E-16
 
 
E/N (Td)	Townsend ioniz. coef. alpha/N (m2)
1.00000	0.00000
2.18787	0.00000
5.75149	0.00000
11.6908	0.00000
20.0059	0.677210E-31
30.6968	0.267440E-27
43.7634	0.317619E-25
59.2057	0.574076E-24
77.0238	0.398878E-23
97.2176	0.165528E-22
119.787	0.501697E-22
144.732	0.122822E-21
172.054	0.258048E-21
201.750	0.481511E-21
233.823	0.819681E-21
268.271	0.129402E-20
305.095	0.192010E-20
344.295	0.270504E-20
385.870	0.364683E-20
429.822	0.473619E-20
476.149	0.595956E-20
524.851	0.730009E-20
575.930	0.873816E-20
629.384	0.102553E-19
685.214	0.118345E-19
743.420	0.134587E-19
804.001	0.151134E-19
866.958	0.167844E-19
932.291	0.184603E-19
1000.00	0.201313E-19
 
 
E/N (Td)	Townsend attach. coef. eta/N (m2)
1.00000	0.302165E-24
2.18787	0.138850E-24
5.75149	0.548757E-25
11.6908	0.380574E-25
20.0059	0.179329E-23
30.6968	0.352252E-22
43.7634	0.128149E-21
59.2057	0.201341E-21
77.0238	0.226332E-21
97.2176	0.223982E-21
119.787	0.210354E-21
144.732	0.193006E-21
172.054	0.175284E-21
201.750	0.158170E-21
233.823	0.142304E-21
268.271	0.127832E-21
305.095	0.114777E-21
344.295	0.103029E-21
385.870	0.925489E-22
429.822	0.831849E-22
476.149	0.748371E-22
524.851	0.674125E-22
575.930	0.608006E-22
629.384	0.549342E-22
685.214	0.496846E-22
743.420	0.450101E-22
804.001	0.408451E-22
866.958	0.371268E-22
932.291	0.337998E-22
1000.00	0.308251E-22
 
 
E/N (Td)	Power /N (eV m3/s)
1.00000	0.810963E-18
2.18787	0.389201E-17
5.75149	0.275100E-16
11.6908	0.119527E-15
20.0059	0.358613E-15
30.6968	0.829968E-15
43.7634	0.164687E-14
59.2057	0.294635E-14
77.0238	0.486734E-14
97.2176	0.756351E-14
119.787	0.111945E-13
144.732	0.159284E-13
172.054	0.219325E-13
201.750	0.293944E-13
233.823	0.384908E-13
268.271	0.494264E-13
305.095	0.623873E-13
344.295	0.776215E-13
385.870	0.952701E-13
429.822	0.115612E-12
476.149	0.138863E-12
524.851	0.165211E-12
